name,tpm_kallisto,count_kallisto,tpm_rsem,count_rsem
TRINITY_DN4062_c0_g1_i1,46.8516,25.0,54.61,23.0
TRINITY_DN4036_c0_g1_i1,149.33700000000005,121.0,133.18,85.0
TRINITY_DN4090_c0_g1_i1,148.752,181.0,152.53,146.0
TRINITY_DN4014_c0_g1_i1,67.7529,51.0,79.24,47.0
TRINITY_DN4011_c0_g1_i1,68.5857,101.0,64.77,75.0
TRINITY_DN4088_c0_g1_i1,96.0332,84.0,98.72,68.0
TRINITY_DN4027_c0_g1_i1,121.253,221.0,121.47,174.0
TRINITY_DN4026_c0_g1_i1,57.4226,34.0,55.67,26.0
TRINITY_DN4032_c0_g1_i1,305.245,290.0,294.15,220.0
TRINITY_DN4041_c0_g1_i1,61.5863,27.0,60.61,21.0
TRINITY_DN4089_c0_g1_i1,599.6519999999998,823.0,594.82,642.0
TRINITY_DN4022_c0_g1_i1,49.1898,58.0,47.43,44.0
TRINITY_DN4065_c0_g1_i1,106.606,122.0,114.39,103.0
TRINITY_DN4168_c0_g1_i1,76.9181,82.0,79.86,67.0
TRINITY_DN4185_c0_g1_i1,354.754,190.0,385.59,163.0
TRINITY_DN4110_c0_g1_i1,68.236,72.0,63.83,53.0
TRINITY_DN4109_c0_g1_i1,68.1241,35.0,76.43,31.0
TRINITY_DN4166_c0_g1_i1,205.491,172.0,215.4,142.0
TRINITY_DN4155_c0_g1_i1,68.4733,40.0,62.93,29.0
TRINITY_DN4181_c0_g1_i1,1703.69,828.0,1714.29,658.0
TRINITY_DN4143_c0_g1_i1,64.9695,50.0,67.62,41.0
TRINITY_DN4171_c0_g1_i1,346.221,251.0,346.57,198.0
TRINITY_DN4165_c0_g1_i1,169.88,124.0,175.59,101.0
TRINITY_DN4106_c0_g1_i1,323.431,272.0,330.65,219.0
TRINITY_DN4152_c0_g1_i1,83.0337,97.0,87.05,80.0
TRINITY_DN4156_c0_g1_i1,90.3703,76.0,98.14,65.0
TRINITY_DN4134_c0_g1_i1,58.1609,21.0,69.98,20.0
TRINITY_DN4192_c0_g1_i1,36.2651,15.0,21.4,7.0
TRINITY_DN4127_c0_g1_i1,117.477,161.0,121.55,131.0
TRINITY_DN4198_c0_g1_i1,370.084,476.0,355.86,360.0
TRINITY_DN4190_c0_g1_i1,378.658,160.0,395.16,132.0
TRINITY_DN4170_c0_g1_i1,312.051,475.0,305.82,366.0
TRINITY_DN4193_c0_g1_i1,65.687,74.0,65.43,58.0
TRINITY_DN4164_c0_g1_i1,120.665,87.0,114.4,65.0
TRINITY_DN4131_c0_g1_i1,91.4708,84.0,88.52,64.0
TRINITY_DN4113_c0_g1_i1,64.1865,69.0,54.38,46.0
TRINITY_DN4123_c0_g1_i1,135.866,50.0,140.77,41.0
TRINITY_DN4141_c0_g1_i1,55.4543,92.0,59.04,77.0
TRINITY_DN4180_c0_g1_i1,182.166,142.0,184.01,113.0
TRINITY_DN4177_c0_g1_i1,174.19099999999997,180.0,168.46,137.0
TRINITY_DN4151_c0_g1_i1,55.7904,80.0,56.76,64.0
TRINITY_DN4161_c0_g1_i1,43.9965,24.0,46.46,20.0
TRINITY_DN4179_c0_g1_i1,142.643,59.0,131.48,43.0
TRINITY_DN4112_c0_g1_i1,382.756,331.0,374.44,255.0
TRINITY_DN4125_c0_g1_i1,140.29399999999998,75.0,139.83,59.0
TRINITY_DN4159_c0_g1_i1,135.433,119.0,131.52,91.0
TRINITY_DN4163_c0_g1_i1,355.326,265.0,348.84,205.0
TRINITY_DN4144_c0_g1_i1,177.60299999999995,323.0,165.11,236.0
TRINITY_DN4148_c0_g1_i1,184.231,188.0,190.5,153.0
TRINITY_DN4136_c0_g1_i1,197.587,155.0,207.12,128.0
TRINITY_DN4135_c0_g1_i1,48.7279,49.0,48.01,38.0
TRINITY_DN4146_c0_g1_i1,47.4506,36.0,43.5,26.0
TRINITY_DN4174_c0_g1_i1,110.913,120.0,116.28,99.0
TRINITY_DN4147_c0_g1_i1,49.4963,35.0,46.65,26.0
TRINITY_DN4154_c0_g1_i1,83.4411,71.0,82.08,55.0
TRINITY_DN4139_c0_g1_i1,184.238,321.0,173.06,237.0
TRINITY_DN4100_c0_g1_i1,304.538,193.0,294.15,147.0
TRINITY_DN4169_c0_g1_i1,129.912,126.0,127.05,97.0
TRINITY_DN4132_c0_g1_i1,51.7052,28.0,51.47,22.0
TRINITY_DN4162_c0_g1_i1,153.344,106.0,168.85,92.0
TRINITY_DN4175_c0_g1_i1,214.116,103.0,228.98,87.0
TRINITY_DN4114_c0_g1_i1,56.2137,65.0,52.76,48.0
TRINITY_DN4196_c0_g1_i1,210.139,79.0,178.16,53.0
TRINITY_DN4172_c0_g1_i1,79.7819,72.0,90.07,64.0
TRINITY_DN4129_c0_g1_i1,185.894,212.0,191.69,172.0
TRINITY_DN4173_c0_g1_i1,88.119,70.0,79.9,50.0
TRINITY_DN4184_c0_g1_i1,132.509,105.0,131.36,82.0
TRINITY_DN4115_c0_g1_i1,65.1781,32.0,64.48,25.0
TRINITY_DN4145_c0_g1_i1,52.7442,26.0,51.38,20.0
TRINITY_DN4160_c0_g1_i1,37.046,32.0,36.75,25.0
TRINITY_DN4128_c0_g1_i1,44.0536,36.0,41.95,27.0
TRINITY_DN4137_c0_g1_i1,120.872,111.0,123.1,89.0
TRINITY_DN4121_c0_g1_i1,71.5018,30.0,69.34,23.0
TRINITY_DN4105_c0_g1_i1,194.696,212.0,203.08,174.0
TRINITY_DN4102_c0_g1_i1,82.8106,40.0,86.5,33.0
TRINITY_DN4122_c0_g1_i1,181.52,378.0,168.67,276.0
TRINITY_DN4138_c0_g1_i1,65.4569,47.0,61.85,35.0
TRINITY_DN4103_c0_g1_i1,56.4607,28.0,63.84,25.0
TRINITY_DN4189_c0_g1_i1,52.1003,34.0,56.36,29.0
TRINITY_DN4157_c0_g1_i1,58.9141,35.0,61.88,29.0
TRINITY_DN4195_c0_g1_i1,68.45,37.0,79.7,34.0
TRINITY_DN4133_c0_g1_i1,161.605,171.0,165.72,138.0
TRINITY_DN4194_c0_g1_i1,283.387,147.0,290.59,119.0
TRINITY_DN4158_c0_g1_i1,478.557,411.0,476.09,322.0
TRINITY_DN4153_c0_g1_i1,64.1999,27.0,63.16,21.0
TRINITY_DN4142_c0_g1_i1,108.262,48.0,114.16,40.0
TRINITY_DN4178_c0_g1_i1,67.0516,126.0,66.36,98.0
TRINITY_DN4188_c0_g1_i1,85.1365,38.0,79.38,28.0
TRINITY_DN4111_c0_g1_i1,64.4068,64.0,61.37,48.0
TRINITY_DN4183_c0_g1_i1,84.4932,154.0,83.07,119.0
TRINITY_DN4130_c0_g1_i1,763.046,675.0,776.67,541.0
TRINITY_DN4191_c0_g1_i1,118.265,114.0,122.56,93.0
TRINITY_DN4107_c0_g1_i1,402.056,315.0,396.94,245.0
TRINITY_DN4167_c0_g1_i1,98.9445,172.0,101.73,139.0
TRINITY_DN4119_c0_g1_i1,85.7638,70.0,79.33,51.0
TRINITY_DN4118_c0_g1_i1,229.526,173.0,234.05,139.0
TRINITY_DN4117_c0_g1_i1,109.23,138.0,110.69,110.0
TRINITY_DN4197_c0_g1_i1,259.267,262.0,259.0,206.0
TRINITY_DN4186_c0_g1_i1,81.8031,40.0,75.1,29.0
TRINITY_DN4182_c0_g1_i1,138.375,56.0,115.61,37.0
TRINITY_DN4176_c0_g1_i1,89.7678,56.0,93.5,46.0
TRINITY_DN4120_c0_g1_i1,56.8275,35.0,57.64,28.0
TRINITY_DN4124_c0_g1_i1,62.8602,49.0,63.51,39.0
TRINITY_DN4104_c0_g1_i1,207.391,225.0,204.99,175.0
TRINITY_DN4149_c0_g1_i1,68.5239,42.0,55.85,27.0
TRINITY_DN4140_c0_g1_i1,246.663,216.0,256.68,177.0
TRINITY_DN4101_c0_g1_i1,51.7639,21.0,56.11,18.0
TRINITY_DN4187_c0_g1_i1,69.6857,49.0,79.39,44.0
TRINITY_DN4199_c0_g1_i1,74.5606,63.0,64.62,43.0
TRINITY_DN4108_c0_g1_i1,122.649,59.0,128.97,49.0
TRINITY_DN4116_c0_g1_i1,84.0831,148.0,86.01,119.0
TRINITY_DN4126_c0_g1_i1,58.7797,39.0,51.62,27.0
TRINITY_DN4150_c0_g1_i1,39.7724,20.0,45.33,18.0
TRINITY_DN4262_c0_g1_i1,494.062,2330.0,503.17,1863.0
TRINITY_DN4206_c0_g1_i1,59.9836,26.0,61.3,21.0
TRINITY_DN4277_c0_g1_i1,83.0342,49.0,83.78,39.0
TRINITY_DN4264_c0_g1_i1,89.2138,168.0,84.46,125.0
TRINITY_DN4284_c0_g1_i1,100.64,150.0,98.13,115.0
TRINITY_DN4217_c0_g1_i1,80.078,44.0,78.41,34.0
TRINITY_DN4294_c0_g1_i1,58.0056,78.0,58.63,62.0
TRINITY_DN4276_c0_g1_i1,62.212,105.0,59.55,79.0
TRINITY_DN4202_c0_g1_i1,105.2,94.0,100.91,71.0
TRINITY_DN4242_c0_g1_i1,48.4211,127.0,50.48,104.0
TRINITY_DN4269_c0_g1_i1,184.137,124.0,190.26,101.0
TRINITY_DN4203_c0_g1_i1,48.7038,20.0,40.04,13.0
TRINITY_DN4289_c0_g1_i1,45.8576,110.0,46.7,88.0
TRINITY_DN4216_c0_g1_i1,30.6762,15.0,23.31,9.0
TRINITY_DN4250_c0_g1_i1,70.4786,36.0,69.43,28.0
TRINITY_DN4252_c0_g1_i1,67.3258,42.0,73.18,36.0
TRINITY_DN4297_c0_g1_i1,190.739,84.0,198.25,69.0
TRINITY_DN4201_c0_g1_i1,214.252,160.0,215.83,127.0
TRINITY_DN4288_c0_g1_i1,106.964,61.0,117.79,53.0
TRINITY_DN4226_c0_g1_i1,63.3905,131.0,58.5,95.0
TRINITY_DN4214_c0_g1_i1,248.979,240.0,242.49,184.0
TRINITY_DN4266_c0_g1_i1,61.6367,28.0,55.72,20.0
TRINITY_DN4245_c0_g1_i1,148.695,367.0,153.18,297.0
TRINITY_DN4213_c0_g1_i1,53.401,25.0,51.37,19.0
TRINITY_DN4237_c0_g1_i1,57.2635,46.0,60.05,38.0
TRINITY_DN4230_c0_g1_i1,195.291,275.0,190.55,211.0
TRINITY_DN4260_c0_g1_i1,162.505,156.0,170.7,129.0
TRINITY_DN4246_c0_g1_i1,293.258,137.0,287.22,106.0
TRINITY_DN4239_c0_g1_i1,58.4446,110.0,59.49,88.0
TRINITY_DN4205_c0_g1_i1,93.608,48.0,98.81,40.0
TRINITY_DN4295_c0_g1_i1,94.157,86.0,93.17,67.0
TRINITY_DN4222_c0_g1_i1,355.533,195.0,351.17,152.0
TRINITY_DN4224_c0_g1_i1,104.666,49.0,110.86,41.0
TRINITY_DN4229_c0_g1_i1,68.5301,70.0,68.41,55.0
TRINITY_DN4211_c0_g1_i1,178.5,111.0,173.32,85.0
TRINITY_DN4274_c0_g1_i1,257.181,100.0,247.08,76.0
TRINITY_DN4232_c0_g1_i1,100.835,87.0,100.08,68.0
TRINITY_DN4215_c0_g1_i1,455.143,186.0,430.14,139.0
TRINITY_DN4286_c0_g1_i1,147.399,284.0,149.92,227.0
TRINITY_DN4204_c0_g1_i1,160.445,109.0,160.59,86.0
TRINITY_DN4210_c0_g1_i1,85.2308,41.0,94.75,36.0
TRINITY_DN4291_c0_g1_i1,90.1718,93.0,99.79,81.0
TRINITY_DN4298_c0_g1_i1,98.0801,312.0,97.67,244.0
TRINITY_DN4209_c0_g1_i1,103.46,51.0,100.19,39.0
TRINITY_DN4272_c0_g1_i1,122.612,85.0,117.13,64.0
TRINITY_DN4243_c0_g1_i1,57.2284,95.0,54.41,71.0
TRINITY_DN4223_c0_g1_i1,85.3739,42.0,72.07,28.0
TRINITY_DN4263_c0_g1_i1,164.65,89.0,154.7,66.0
TRINITY_DN4200_c0_g1_i1,83.8012,33.0,67.42,21.0
TRINITY_DN4257_c0_g1_i1,134.94799999999998,51.0,140.45,42.0
TRINITY_DN4247_c0_g1_i1,6973.24,13650.0,6988.21,10750.0
TRINITY_DN4225_c0_g1_i1,215.527,408.0,217.11,323.0
TRINITY_DN4256_c0_g1_i1,89.1434,93.0,87.69,72.0
TRINITY_DN4259_c0_g1_i1,253.95,413.0,244.04,312.0
TRINITY_DN4207_c0_g1_i1,210.038,90.0,197.81,67.0
TRINITY_DN4236_c0_g1_i1,602.077,295.0,565.97,219.0
TRINITY_DN4227_c0_g1_i1,240.23,768.0,244.15,613.0
TRINITY_DN4241_c0_g1_i1,106.592,87.0,99.55,64.0
TRINITY_DN4282_c0_g1_i1,117.921,98.0,129.86,85.0
TRINITY_DN4296_c0_g1_i1,65.2394,57.0,65.41,45.0
TRINITY_DN4267_c0_g1_i1,110.061,56.0,107.04,43.0
TRINITY_DN4271_c0_g1_i1,152.355,449.0,149.91,347.0
TRINITY_DN4281_c0_g1_i1,62.3141,131.0,69.01,114.0
TRINITY_DN4285_c0_g1_i1,69.1298,58.0,71.13,47.0
TRINITY_DN4278_c0_g1_i1,63.6309,92.0,66.85,76.0
TRINITY_DN4238_c0_g1_i1,186.922,142.0,198.82,119.0
TRINITY_DN4273_c0_g1_i1,107.789,93.0,108.91,74.0
TRINITY_DN4228_c0_g1_i1,58.5342,66.0,57.49,51.0
TRINITY_DN4253_c0_g1_i1,97.9109,147.0,95.73,113.0
TRINITY_DN4275_c0_g1_i1,101.898,164.0,97.21,123.0
TRINITY_DN4233_c0_g1_i1,60.0627,95.0,60.32,75.0
TRINITY_DN4261_c0_g1_i1,46.1994,93.0,45.52,72.0
TRINITY_DN4231_c0_g1_i1,253.277,2195.0,251.11,1708.0
TRINITY_DN4221_c0_g1_i1,66.1101,28.0,65.71,22.0
TRINITY_DN4299_c0_g1_i1,289.3640000000001,567.0,287.69,443.0
TRINITY_DN4220_c0_g1_i1,101.227,50.0,110.24,43.0
TRINITY_DN4293_c0_g1_i1,50.3364,117.0,44.36,81.0
TRINITY_DN4235_c0_g1_i1,137.16899999999998,60.0,135.95,47.0
TRINITY_DN4292_c0_g1_i1,132.512,444.0,135.67,357.0
TRINITY_DN4280_c0_g1_i1,128.93,359.0,122.99,269.0
TRINITY_DN4212_c0_g1_i1,113.286,60.0,126.78,53.0
TRINITY_DN4290_c0_g1_i1,85.2758,270.0,80.83,201.0
TRINITY_DN4244_c0_g1_i1,71.0617,183.0,73.65,149.0
TRINITY_DN4255_c0_g1_i1,386.529,409.0,377.08,314.0
TRINITY_DN4219_c0_g1_i1,98.8795,96.0,96.83,74.0
TRINITY_DN4270_c0_g1_i1,55.87600000000001,64.0,53.26,48.0
TRINITY_DN4251_c0_g1_i1,48.3892,37.0,54.78,33.0
TRINITY_DN4265_c0_g1_i1,401.341,439.0,405.48,349.0
TRINITY_DN4287_c0_g1_i1,70.7586,139.0,79.03,122.0
TRINITY_DN4254_c0_g1_i1,287.336,420.0,278.42,320.0
TRINITY_DN4279_c0_g1_i1,159.797,84.0,161.46,67.0
TRINITY_DN4208_c0_g1_i1,94.348,80.0,91.35,61.0
TRINITY_DN4258_c0_g1_i1,251.441,196.0,252.4,155.0
TRINITY_DN4218_c0_g1_i1,104.376,44.0,105.02,35.0
TRINITY_DN4283_c0_g1_i1,68.0442,72.0,66.05,55.0
TRINITY_DN4240_c0_g1_i1,121.229,386.0,123.97,310.0
TRINITY_DN4268_c0_g1_i1,52.2611,24.0,44.1,16.0
TRINITY_DN4249_c0_g1_i1,136.875,234.0,133.95,180.0
TRINITY_DN4248_c0_g1_i1,643.977,986.0,642.14,773.0
TRINITY_DN4234_c0_g1_i1,651.315,323.0,681.8,267.0
TRINITY_DN4335_c0_g1_i1,76.2804,168.0,76.86,133.0
TRINITY_DN4398_c0_g1_i1,59.7082,81.0,57.18,61.0
TRINITY_DN4337_c0_g1_i1,286.5370000000001,287.0,280.33,221.0
TRINITY_DN4370_c0_g1_i1,240.828,443.0,240.02,347.0
TRINITY_DN4359_c0_g1_i1,54.7439,69.0,54.47,54.0
TRINITY_DN4303_c0_g1_i1,150.234,724.0,151.71,574.0
TRINITY_DN4336_c0_g1_i1,135.694,271.0,135.72,213.0
TRINITY_DN4374_c0_g1_i1,81.2407,39.0,79.12,30.0
TRINITY_DN4382_c0_g1_i1,341.247,669.0,342.72,528.0
TRINITY_DN4373_c0_g1_i1,169.49900000000005,137.0,161.78,103.0
TRINITY_DN4339_c0_g1_i1,84.5817,155.0,84.71,122.0
TRINITY_DN4345_c0_g1_i1,1143.59,1311.0,1176.35,1061.0
TRINITY_DN4391_c0_g1_i1,50.8457,102.0,49.48,78.0
TRINITY_DN4325_c0_g1_i1,92.9933,141.0,94.79,113.0
TRINITY_DN4369_c0_g1_i1,80.9614,66.0,76.31,49.0
TRINITY_DN4301_c0_g1_i1,51.1101,48.0,47.34,35.0
TRINITY_DN4313_c0_g1_i1,77.4518,54.0,70.97,39.0
TRINITY_DN4346_c0_g1_i1,94.8428,46.0,109.64,42.0
TRINITY_DN4322_c0_g1_i1,47.8186,68.0,47.4,53.0
TRINITY_DN4386_c0_g1_i1,72.9605,112.0,69.6,84.0
TRINITY_DN4304_c0_g1_i1,582.864,715.0,573.08,553.0
TRINITY_DN4377_c0_g1_i1,49.8617,36.0,49.21,28.0
TRINITY_DN4312_c0_g1_i1,45.74800000000001,70.0,45.72,55.0
TRINITY_DN4331_c0_g1_i1,58.9367,46.0,66.68,41.0
TRINITY_DN4371_c0_g1_i1,85.1145,52.0,95.46,46.0
TRINITY_DN4350_c0_g1_i1,81.3925,264.0,78.12,199.0
TRINITY_DN4320_c0_g1_i1,81.2326,593.0,82.2,471.0
TRINITY_DN4323_c0_g1_i1,154.589,363.0,160.99,297.0
TRINITY_DN4372_c0_g1_i1,356.825,1220.0,359.78,966.0
TRINITY_DN4352_c0_g1_i1,153.524,487.0,154.94,386.0
TRINITY_DN4363_c0_g1_i1,67.0568,54.0,72.52,46.0
TRINITY_DN4333_c0_g1_i1,196.86,611.0,198.14,483.0
TRINITY_DN4389_c0_g1_i1,81.0577,75.0,82.37,60.0
TRINITY_DN4385_c0_g1_i1,112.457,58.0,112.97,46.0
TRINITY_DN4315_c0_g1_i1,246.548,797.0,240.28,610.0
TRINITY_DN4341_c0_g1_i1,146.115,203.0,139.13,152.0
TRINITY_DN4338_c0_g1_i1,153.705,198.0,150.02,152.0
TRINITY_DN4344_c0_g1_i1,75.5624,185.0,77.47,149.0
TRINITY_DN4332_c0_g1_i1,159.374,467.0,159.03,366.0
TRINITY_DN4351_c0_g1_i1,74.9259,222.0,73.91,172.0
TRINITY_DN4392_c0_g1_i1,192.272,180.0,176.39,130.0
TRINITY_DN4349_c0_g1_i1,224.581,946.0,218.6,723.0
TRINITY_DN4387_c0_g1_i1,162.511,93.0,155.03,70.0
TRINITY_DN4324_c0_g1_i1,86.3845,101.0,91.32,84.0
TRINITY_DN4343_c0_g1_i1,87.01799999999999,180.0,89.82,146.0
TRINITY_DN4311_c0_g1_i1,64.2416,46.0,63.79,36.0
TRINITY_DN4361_c0_g1_i1,1352.85,907.0,1311.18,693.0
TRINITY_DN4393_c0_g1_i1,105.252,191.0,110.08,157.0
TRINITY_DN4379_c0_g1_i1,67.3134,105.0,70.13,86.0
TRINITY_DN4342_c0_g1_i1,229.22,233.0,233.74,187.0
TRINITY_DN4375_c0_g1_i1,109.744,64.0,108.68,50.0
TRINITY_DN4355_c0_g1_i1,185.315,421.0,183.2,327.0
TRINITY_DN4327_c0_g1_i1,63.029,193.0,61.96,149.0
TRINITY_DN4367_c0_g1_i1,45.8319,31.0,41.26,22.0
TRINITY_DN4360_c0_g1_i1,409.545,303.0,404.81,236.0
TRINITY_DN4329_c0_g1_i1,267.994,409.0,259.19,311.0
TRINITY_DN4307_c0_g1_i1,64.2457,69.0,60.34,51.0
TRINITY_DN4365_c0_g1_i1,125.483,220.0,124.81,172.0
TRINITY_DN4326_c0_g1_i1,95.2857,79.0,93.41,61.0
TRINITY_DN4314_c0_g1_i1,71.8324,79.0,68.18,59.0
TRINITY_DN4302_c0_g1_i1,87.7511,120.0,86.48,93.0
TRINITY_DN4334_c0_g1_i1,53.8391,89.0,53.1,69.0
TRINITY_DN4306_c0_g1_i1,49.0762,73.0,49.59,58.0
TRINITY_DN4309_c0_g1_i1,129.935,205.0,126.58,157.0
TRINITY_DN4330_c0_g1_i1,235.379,134.0,235.99,106.0
TRINITY_DN4305_c0_g1_i1,145.94799999999995,243.0,132.18,173.0
TRINITY_DN4308_c0_g1_i1,104.312,90.0,103.02,70.0
TRINITY_DN4394_c0_g1_i1,637.816,1141.0,640.09,900.0
TRINITY_DN4378_c0_g1_i1,259.873,695.0,256.1,538.0
TRINITY_DN4316_c0_g1_i1,86.9555,129.0,91.73,107.0
TRINITY_DN4310_c0_g1_i1,160.196,146.0,157.48,113.0
TRINITY_DN4396_c0_g1_i1,70.7636,215.0,66.21,158.0
TRINITY_DN4399_c0_g1_i1,40.8126,41.0,35.41,28.0
TRINITY_DN4368_c0_g1_i1,146.02200000000005,52.0,131.24,37.0
TRINITY_DN4383_c0_g1_i1,187.74400000000003,377.0,185.68,293.0
TRINITY_DN4356_c0_g1_i1,124.767,158.0,131.52,131.0
TRINITY_DN4300_c0_g1_i1,110.735,234.0,109.61,182.0
TRINITY_DN4397_c0_g1_i1,115.404,551.0,113.65,426.0
TRINITY_DN4357_c0_g1_i1,72.3389,83.0,70.9,64.0
TRINITY_DN4358_c0_g1_i1,156.106,148.0,146.04,109.0
TRINITY_DN4317_c0_g1_i1,375.07,472.0,376.82,373.0
TRINITY_DN4388_c0_g1_i1,74.5087,286.0,75.65,228.0
TRINITY_DN4376_c0_g1_i1,248.129,390.0,247.64,306.0
TRINITY_DN4328_c0_g1_i1,162.266,247.0,158.76,190.0
TRINITY_DN4390_c0_g1_i1,94.657,124.0,87.35,90.0
TRINITY_DN4321_c0_g1_i1,44.0641,52.0,43.09,40.0
TRINITY_DN4366_c0_g1_i1,61.0982,22.0,52.63,15.0
TRINITY_DN4353_c0_g1_i1,81.251,44.0,74.87,32.0
TRINITY_DN4347_c0_g1_i1,358.30800000000005,269.0,351.62,208.0
TRINITY_DN4395_c0_g1_i1,128.66899999999998,172.0,124.61,131.0
TRINITY_DN4348_c0_g1_i1,97.4016,167.0,102.4,138.0
TRINITY_DN4381_c0_g1_i1,186.65,727.0,191.93,587.0
TRINITY_DN4362_c0_g1_i1,293.302,144.0,275.97,107.0
TRINITY_DN4318_c0_g1_i1,65.8843,33.0,68.27,27.0
TRINITY_DN4319_c0_g1_i1,172.81099999999995,377.0,175.6,301.0
TRINITY_DN4364_c0_g1_i1,97.0053,129.0,102.31,107.0
TRINITY_DN4340_c0_g1_i1,117.128,169.0,110.18,125.0
TRINITY_DN4380_c0_g1_i1,96.9483,55.0,91.59,41.0
TRINITY_DN4384_c0_g1_i1,85.1066,179.0,90.16,149.0
TRINITY_DN4354_c0_g1_i1,92.5296,88.0,93.5,70.0
TRINITY_DN4416_c0_g1_i1,52.1559,45.0,54.46,37.0
TRINITY_DN4442_c0_g1_i1,91.5237,112.0,88.3,85.0
TRINITY_DN4473_c0_g1_i1,198.33900000000003,214.0,200.23,170.0
TRINITY_DN4493_c0_g1_i1,156.28799999999995,188.0,156.4,148.0
TRINITY_DN4487_c0_g1_i1,55.956,49.0,58.01,40.0
TRINITY_DN4482_c0_g1_i1,2537.93,11219.0,2544.14,8830.0
TRINITY_DN4400_c0_g1_i1,244.426,136.0,259.64,114.0
TRINITY_DN4405_c0_g1_i1,941.781,1371.0,956.61,1095.0
TRINITY_DN4412_c0_g1_i1,62.7416,137.0,64.11,110.0
TRINITY_DN4498_c0_g1_i1,74.316,165.0,72.8,127.0
TRINITY_DN4475_c0_g1_i1,99.5166,98.0,98.05,76.0
TRINITY_DN4418_c0_g1_i1,68.3673,104.0,65.22,78.0
TRINITY_DN4494_c0_g1_i1,305.48,173.0,315.54,141.0
TRINITY_DN4413_c0_g1_i1,61.3624,106.0,58.92,80.0
TRINITY_DN4440_c0_g1_i1,268.259,332.0,270.15,263.0
TRINITY_DN4438_c0_g1_i1,55.0879,33.0,55.02,26.0
TRINITY_DN4424_c0_g1_i1,218.928,386.0,220.09,305.0
TRINITY_DN4496_c0_g1_i1,90.828,40.0,83.32,29.0
TRINITY_DN4425_c0_g1_i1,234.297,168.0,228.28,129.0
TRINITY_DN4481_c0_g1_i1,138.244,258.0,132.27,194.0
TRINITY_DN4467_c0_g1_i1,412.965,274.0,439.7,230.0
TRINITY_DN4408_c0_g1_i1,130.026,143.0,121.33,105.0
TRINITY_DN4436_c0_g1_i1,74.5019,181.0,78.07,149.0
TRINITY_DN4489_c0_g1_i1,152.97299999999996,476.0,157.95,386.0
TRINITY_DN4484_c0_g1_i1,61.8258,119.0,58.18,88.0
TRINITY_DN4462_c0_g1_i1,85.2021,42.0,82.2,32.0
TRINITY_DN4409_c0_g1_i1,77.1419,70.0,68.58,49.0
TRINITY_DN4414_c0_g1_i1,571.876,917.0,571.17,720.0
TRINITY_DN4488_c0_g1_i1,109.947,244.0,115.27,201.0
TRINITY_DN4459_c0_g1_i1,459.515,201.0,474.38,164.0
TRINITY_DN4477_c0_g1_i1,60.8588,23.0,66.88,20.0
TRINITY_DN4471_c0_g1_i1,135.429,157.0,142.53,130.0
TRINITY_DN4410_c0_g1_i1,61.1855,50.0,60.59,39.0
TRINITY_DN4485_c0_g1_i1,94.8604,233.0,91.21,176.0
TRINITY_DN4457_c0_g1_i1,169.831,176.0,170.43,139.0
TRINITY_DN4490_c0_g1_i1,72.2707,63.0,74.29,51.0
TRINITY_DN4476_c0_g1_i1,83.3425,51.0,89.09,43.0
TRINITY_DN4401_c0_g1_i1,294.499,561.0,297.91,446.0
TRINITY_DN4415_c0_g1_i1,137.063,168.0,131.72,127.0
TRINITY_DN4420_c0_g1_i1,87.6792,62.0,89.72,50.0
TRINITY_DN4434_c0_g1_i1,92.8466,57.0,92.94,45.0
TRINITY_DN4479_c0_g1_i1,167.738,334.0,173.83,272.0
TRINITY_DN4451_c0_g1_i1,73.6321,194.0,72.96,151.0
TRINITY_DN4472_c0_g1_i1,56.4996,59.0,60.84,50.0
TRINITY_DN4427_c0_g1_i1,122.722,322.0,122.75,253.0
TRINITY_DN4423_c0_g1_i1,1007.68,1386.0,991.08,1072.0
TRINITY_DN4466_c0_g1_i1,340.6869999999999,449.0,338.63,351.0
TRINITY_DN4437_c0_g1_i1,113.839,219.0,110.46,167.0
TRINITY_DN4431_c0_g1_i1,102.326,110.0,102.85,87.0
TRINITY_DN4426_c0_g1_i1,57.2444,133.0,49.85,91.0
TRINITY_DN4430_c0_g1_i1,52.6189,73.0,48.58,53.0
TRINITY_DN4478_c0_g1_i1,73.8902,48.0,64.43,33.0
TRINITY_DN4468_c0_g1_i1,68.4226,34.0,63.71,25.0
TRINITY_DN4447_c0_g1_i1,63.603,173.0,63.19,135.0
TRINITY_DN4443_c0_g1_i1,100.261,410.0,99.35,319.0
TRINITY_DN4452_c0_g1_i1,77.6208,119.0,70.52,85.0
TRINITY_DN4429_c0_g1_i1,701.382,843.0,710.73,672.0
TRINITY_DN4492_c0_g1_i1,114.994,156.0,114.35,122.0
TRINITY_DN4497_c0_g1_i1,282.297,395.0,285.37,314.0
TRINITY_DN4439_c0_g1_i1,114.887,58.0,120.42,48.0
TRINITY_DN4421_c0_g1_i1,169.292,511.0,169.99,403.0
TRINITY_DN4448_c0_g1_i1,244.104,176.0,249.91,142.0
TRINITY_DN4460_c0_g1_i1,501.23800000000006,427.0,530.63,356.0
TRINITY_DN4480_c0_g1_i1,901.378,2702.0,901.73,2123.0
TRINITY_DN4407_c0_g1_i1,55.1192,51.0,60.4,44.0
TRINITY_DN4432_c0_g1_i1,59.8491,46.0,61.1,37.0
